date,PRI27840_org,PRI27826_org,PRI27380_org,PRI27250_org,PRI27276_org,PRI27156_org
2004-02-01,78.96986389160156,80.7574234008789,93.02002716064453,,93.23045349121094,
2004-03-01,79.67356872558594,80.9621353149414,93.54026794433594,,93.33567810058594,
2004-04-01,80.33763885498047,80.7574234008789,93.85242462158203,,93.44090270996094,
2004-05-01,80.798828125,80.7574234008789,93.85242462158203,,93.54612731933594,
2004-06-01,80.91349029541016,80.5527114868164,93.95646667480469,,93.44090270996094,
2004-07-01,80.97483825683594,80.5527114868164,94.0605239868164,,93.44090270996094,
2004-08-01,81.12193298339844,80.9621353149414,94.26861572265625,,93.44090270996094,
2004-09-01,81.40205383300781,81.57626342773438,94.37266540527344,,93.54612731933594,
2004-10-01,81.6745834350586,81.57626342773438,94.58076477050781,,93.54612731933594,
2004-11-01,81.60795593261719,81.8833236694336,94.58076477050781,,93.54612731933594,
2004-12-01,81.83039855957031,81.78096771240234,94.684814453125,,93.44090270996094,
2005-01-01,82.65886688232422,82.08802795410156,95.41316223144531,,93.65135192871094,
2005-02-01,83.0922622680664,81.78096771240234,95.62125396728516,,93.75657653808594,
2005-03-01,83.3839111328125,82.08802795410156,95.41316223144531,,93.75657653808594,
2005-04-01,83.529052734375,81.78096771240234,95.41316223144531,,93.86180114746094,
2005-05-01,83.74310302734375,82.29273986816406,95.51720428466797,,94.07225036621094,
2005-06-01,84.035888671875,82.70215606689453,95.51720428466797,,94.07225036621094,
2005-07-01,84.07575225830078,83.00921630859375,95.41316223144531,,94.177490234375,
2005-08-01,84.1220474243164,82.70215606689453,95.62125396728516,,94.177490234375,
2005-09-01,84.57930755615234,82.59980010986328,95.51720428466797,,94.177490234375,
2005-10-01,85.07535552978516,83.00921630859375,95.51720428466797,,94.177490234375,
2005-11-01,85.79458618164062,82.9068603515625,95.62125396728516,,94.177490234375,
2005-12-01,86.12294006347656,83.31627655029297,95.51720428466797,,94.28271484375,
2006-01-01,86.68920135498047,83.62333679199219,96.1415023803711,,94.598388671875,92.77388539145134
2006-02-01,86.98992156982422,83.52098846435547,95.82935333251953,,94.70361328125,93.08509310617156
2006-03-01,87.34689331054688,83.82804870605469,96.45365142822266,,94.9140625,94.64291241957768
2006-04-01,88.1385498046875,83.93040466308594,96.45365142822266,,95.22975158691406,94.31004656916315
2006-05-01,89.14540100097656,84.54452514648438,96.55770111083984,,95.65065002441406,97.67383034744533
2006-06-01,90.28876495361328,86.2845458984375,96.76580047607422,,95.75587463378906,98.81168197426061
2006-07-01,90.54804992675781,86.59160614013672,97.28604888916016,,95.86109924316406,99.16348418063951
2006-08-01,91.42797088623047,86.38690185546875,96.9738998413086,,95.96632385253906,99.86857380356349
2006-09-01,91.69477844238281,86.69396209716797,96.9738998413086,,96.17678833007812,99.61085388838465
2006-10-01,91.7898941040039,86.59160614013672,96.9738998413086,,96.28201293945312,99.92437604414799
2006-11-01,91.66818237304688,86.69396209716797,96.9738998413086,,96.17678833007812,99.45030174599428
2006-12-01,91.6964111328125,86.59160614013672,97.07794952392578,,96.17678833007812,99.26537196532071
2007-01-01,91.7823257446289,86.59160614013672,97.59819030761719,96.8646469116211,96.59768676757812,99.7319267958102
2007-02-01,92.01609802246094,86.89866638183594,97.18199157714844,96.96660614013672,96.49246215820312,99.41487943739122
2007-03-01,92.20447540283203,87.10337829589844,97.49414825439453,97.17053985595703,96.59768676757812,99.75362969023489
2007-04-01,92.7719955444336,87.10337829589844,98.01438903808594,97.57838439941406,97.01858520507812,99.78002927017461
2007-05-01,93.47943115234375,87.51280212402344,98.63868713378906,97.27249908447266,97.12381744384766,100.99474057925848
2007-06-01,93.73645782470703,87.61515808105469,99.05488586425781,97.47642517089844,97.22904968261719,101.87484411546268
2007-07-01,94.06598663330078,87.81986236572266,99.15892791748047,97.78231048583984,97.33427429199219,102.13838870605872
2007-08-01,94.58464813232422,88.22927856445312,99.26298522949219,97.68035125732422,97.33427429199219,102.26541957484902
2007-09-01,94.78301239013672,88.12692260742188,99.26298522949219,98.1901626586914,97.43949890136719,101.8022926739291
2007-10-01,95.04724884033203,89.04811096191406,99.47108459472656,98.08819580078125,97.75517272949219,101.82293918898682
2007-11-01,95.28147888183594,89.15046691894531,99.36702728271484,97.68035125732422,97.64994812011719,101.24040717742217
2007-12-01,95.32814025878906,89.45752716064453,99.26298522949219,98.80194091796875,97.54472351074219,100.75435254480053
2008-01-01,95.858642578125,90.17400360107422,99.47108459472656,97.47642517089844,97.96562194824219,100.92870991735991
2008-02-01,96.11149597167969,90.58341979980469,99.67918395996094,97.88427734375,97.96562194824219,101.30376214670164
2008-03-01,97.02069854736328,91.19754791259766,99.7832260131836,98.39408111572266,98.17608642578125,101.94820954342005
2008-04-01,97.02218627929688,91.91402435302734,99.57512664794922,98.49605560302734,98.28131103515625,101.67584982630792
2008-05-01,97.44157409667969,91.8116683959961,99.67918395996094,98.08819580078125,98.49176025390625,102.8126459096851
2008-06-01,97.74235534667969,91.8116683959961,99.7832260131836,99.61763763427734,98.49176025390625,103.70859130954099
2008-07-01,98.47161102294922,91.91402435302734,99.88728332519531,99.10782623291016,98.70220947265625,103.87474131406171
2008-08-01,98.78754425048828,92.11872863769531,100.303466796875,99.00586700439453,98.70220947265625,104.310727966346
2008-09-01,99.03092956542969,92.83521270751953,100.4075241088867,99.7196044921875,98.80743408203125,103.73653623473378
2008-10-01,98.82167053222656,93.0399169921875,99.67918395996094,99.51567840576172,98.80743408203125,102.4338768241207
2008-11-01,97.50636291503906,94.06346893310547,98.63868713378906,99.00586700439453,98.70220947265625,99.92428188411567
2008-12-01,97.23567199707031,97.03173065185547,98.22248840332031,98.90390014648438,98.49176025390625,97.83247632100128
2009-01-01,97.08316040039062,98.36233520507812,97.59819030761719,100.0254974365234,98.80743408203125,95.27670216198777
2009-02-01,96.74383544921875,98.15763092041016,97.28604888916016,99.20979309082031,98.80743408203125,94.82032136931275
2009-03-01,97.10189819335938,99.28352355957031,97.07794952392578,99.51567840576172,98.91265869140625,94.91378308492405
2009-04-01,97.4488525390625,98.46469116210938,97.39009094238281,98.49605560302734,99.12311553955078,95.37194713707684
2009-05-01,97.74034118652344,98.36233520507812,97.39009094238281,99.20979309082031,99.12311553955078,95.92419863373621
2009-06-01,97.63607025146484,97.54350280761719,97.70223999023438,98.80194091796875,99.01788330078125,96.76011569180174
2009-07-01,97.77440643310547,97.95291900634766,97.49414825439453,98.59801483154297,99.22834777832031,97.22675786996174
2009-08-01,98.24615478515625,97.95291900634766,97.91033935546875,98.49605560302734,99.12311553955078,98.36501647226427
2009-09-01,98.43946075439453,98.66939544677734,98.11843872070312,100.7392272949219,99.33357238769531,98.54970942299708
2009-10-01,98.53910827636719,98.7717514038086,98.22248840332031,98.90390014648438,99.33357238769531,98.54138950480413
2009-11-01,98.84520721435547,98.25997924804688,98.11843872070312,98.90390014648438,99.33357238769531,98.72519050150628
2009-12-01,98.8926773071289,98.56704711914062,98.53463745117188,99.00586700439453,99.33357238769531,98.9086335605323
2010-01-01,99.08361053466797,99.07881164550781,99.05488586425781,100.2294158935547,99.64924621582031,98.42083333333336
2010-02-01,99.36457824707031,99.38587951660156,99.15892791748047,100.1274566650391,99.64924621582031,98.70795454545457
2010-03-01,99.43183898925781,100.409423828125,99.47108459472656,99.92353057861328,99.75447082519531,98.99507575757578
2010-04-01,99.79752349853516,100.0,99.47108459472656,99.7196044921875,99.75447082519531,99.28219696969698
2010-05-01,100.00531005859375,100.7164840698242,99.7832260131836,99.7196044921875,99.96492004394531,99.56931818181819
2010-06-01,100.04703521728516,100.5117797851563,99.99132537841797,99.82157135009766,99.96492004394531,99.8564393939394
2010-07-01,99.9212646484375,100.1023559570313,100.1994247436523,99.20979309082031,99.85969543457031,100.1435606060606
2010-08-01,99.98792266845703,99.48822784423828,100.1994247436523,100.2294158935547,99.96492004394531,100.4306818181818
2010-09-01,100.1524658203125,100.1023559570313,100.4075241088867,100.2294158935547,100.1753845214844,100.71780303030302
2010-10-01,100.41336822509766,100.1023559570313,100.4075241088867,100.2294158935547,100.2806091308594,101.00492424242422
2010-11-01,100.7459716796875,99.89764404296875,100.8237228393555,100.1274566650391,100.3858337402344,101.29204545454542
2010-12-01,101.02913665771484,100.204704284668,101.0318222045898,100.4333419799805,100.5962829589844,101.57916666666667
2011-01-01,101.54696655273438,101.5353164672852,101.5520629882813,102.5745620727539,101.1224136352539,102.3576666666667
2011-02-01,101.8961410522461,101.5353164672852,102.9047012329102,101.9627838134766,101.1224136352539,103.34722840909095
2011-03-01,102.24797821044922,101.9447326660156,102.8006591796875,102.6765289306641,101.3328704833984,103.35085909090913
2011-04-01,102.61302185058594,102.1494445800781,103.1128005981445,102.4726028442383,101.4380950927734,103.35276704545456
2011-05-01,102.59817504882812,101.9447326660156,102.9047012329102,102.2686767578125,101.4380950927734,103.95036818181819
2011-06-01,102.96346282958984,102.1494445800781,102.9047012329102,102.5745620727539,101.5433197021484,104.05040984848483
2011-07-01,103.25684356689453,102.3541488647461,103.1128005981445,102.8804473876953,101.5433197021484,104.54987727272726
2011-08-01,103.03288269042969,102.1494445800781,103.3208999633789,103.4922332763672,101.5433197021484,104.24704772727272
2011-09-01,103.15312957763672,102.2517929077148,103.2168502807617,103.5941925048828,101.5433197021484,103.84005492424242
2011-10-01,102.96623229980469,102.4565048217773,103.3208999633789,102.6765289306641,101.7537689208984,102.51999810606058
2011-11-01,103.18284606933594,102.2517929077148,103.0087585449219,102.4726028442383,101.8589935302734,101.59592159090907
2011-12-01,103.24899291992188,102.3541488647461,103.1128005981445,102.2686767578125,101.8589935302734,100.66495416666666
2012-01-01,103.71607971191406,102.4565048217773,103.6330490112305,103.3902587890625,102.7008056640625,100.71994400000004
2012-02-01,104.09579467773438,102.6612091064453,103.8411483764648,103.4922332763672,102.7008056640625,101.17693661250004
2012-03-01,104.02796173095703,102.7635650634766,103.945198059082,104.3079299926758,102.9112548828125,101.07714019090912
2012-04-01,104.28819274902344,102.4565048217773,104.0492477416992,104.10400390625,103.2269439697266,100.56224233522728
2012-05-01,104.44681549072266,102.2517929077148,103.945198059082,103.4922332763672,103.3321685791016,100.83185713636365
2012-06-01,104.23661804199219,102.4565048217773,103.6330490112305,103.7981185913086,103.2269439697266,100.92889755303031
2012-07-01,103.9259033203125,102.3541488647461,103.6330490112305,103.9000778198242,103.3321685791016,101.09973132272727
2012-08-01,104.14436340332031,102.2517929077148,103.945198059082,103.9000778198242,103.3321685791016,100.70264810454542
2012-09-01,104.12161254882812,102.1494445800781,103.945198059082,103.9000778198242,103.2269439697266,100.6210132215909
2012-10-01,104.27348327636719,103.0706253051758,103.8411483764648,104.2059631347656,103.2269439697266,100.36707814583332
2012-11-01,104.26084899902344,103.0706253051758,103.6330490112305,104.3079299926758,103.2269439697266,99.56400315909089
2012-12-01,104.25198364257812,103.0706253051758,103.7370986938477,104.3079299926758,103.3321685791016,99.05431490000001
2013-01-01,104.76345825195312,103.787109375,104.1532974243164,105.0216674804688,103.4373931884766,99.20914484000004
2013-02-01,104.60520935058594,104.8106460571289,103.7370986938477,104.7157821655273,103.4373931884766,99.55810562670005
2013-03-01,104.6445083618164,105.1177062988281,103.7370986938477,104.8177490234375,103.5426177978516,99.05559738709094
2013-04-01,104.3992919921875,104.7082901000977,103.5289993286133,104.8177490234375,103.5426177978516,98.55099748852273
2013-05-01,104.50167083740234,104.6059417724609,103.8411483764648,103.6961517333984,103.5426177978516,99.0168837079091
2013-06-01,104.37090301513672,104.1965255737305,103.6330490112305,103.6961517333984,103.5426177978516,99.31403519218183
2013-07-01,104.28975677490234,104.5035858154297,103.6330490112305,103.3902587890625,103.5426177978516,99.48213562156364
2013-08-01,104.27114868164062,103.991813659668,103.6330490112305,103.1863403320313,103.4373931884766,99.29281103108178
2013-09-01,104.53372955322266,103.3776931762695,103.1128005981445,102.9824142456055,103.5426177978516,99.21231903648862
2013-10-01,104.5299301147461,103.2753372192383,103.5289993286133,102.7784881591797,103.5426177978516,99.06230612993751
2013-11-01,104.8558349609375,103.172981262207,103.3208999633789,102.4726028442383,103.5426177978516,98.36923512118179
2013-12-01,104.84575653076172,102.8659210205078,103.4249496459961,102.3706359863281,103.5426177978516,97.7666088063
2014-01-01,104.98844146728516,102.9682769775391,103.5289993286133,102.8804473876953,103.7530670166016,98.01863510192004
2014-02-01,104.981689453125,102.8659210205078,103.6330490112305,102.5745620727539,103.7530670166016,98.16429214792625
2014-03-01,104.8702621459961,103.172981262207,103.6330490112305,102.5745620727539,103.7530670166016,97.4707078288975
2014-04-01,104.5902328491211,103.5823974609375,102.9047012329102,102.5745620727539,103.7530670166016,97.17128352368341
2014-05-01,104.71135711669922,103.3776931762695,102.5925598144531,102.4726028442383,103.8582916259766,97.92769798712212
2014-06-01,104.78514099121094,103.2753372192383,102.9047012329102,102.5745620727539,103.8582916259766,98.12226676987565
2014-07-01,104.80944061279297,102.9682769775391,103.0087585449219,103.1863403320313,103.9635238647461,98.68627853659115
2014-08-01,104.96930694580078,103.2753372192383,103.3208999633789,102.8804473876953,103.9635238647461,98.29988292077095
2014-09-01,104.98555755615234,103.3776931762695,103.1128005981445,103.1863403320313,103.9635238647461,98.22019584612373
2014-10-01,104.99637603759766,103.4800415039063,103.3208999633789,103.1863403320313,104.1739807128906,97.87355845637826
2014-11-01,104.93162536621094,103.5823974609375,103.2168502807617,103.2882995605469,104.2792053222656,97.09043506460642
2014-12-01,104.9591293334961,103.5823974609375,103.7370986938477,103.3902587890625,104.3844299316406,96.5934095006244
2015-01-01,104.90658569335938,103.172981262207,103.945198059082,102.4726028442383,104.8053283691406,96.3523183051874
2015-02-01,104.9710922241211,102.5588607788086,104.0492477416992,102.2686767578125,104.7001037597656,96.29917059711563
2015-03-01,105.0550308227539,102.2517929077148,103.7370986938477,102.4726028442383,105.0157852172852,96.00864721146405
2015-04-01,104.63026428222656,102.3541488647461,104.0492477416992,102.0647430419922,105.1210098266602,95.71371427082816
2015-05-01,104.63951110839844,102.0470886230469,104.6735382080078,102.0647430419922,105.2262420654297,96.36085481932817
2015-06-01,104.78076171875,102.0470886230469,104.5694885253906,102.2686767578125,105.2262420654297,96.55231050155766
2015-07-01,104.47047424316406,101.5353164672852,104.3613967895508,102.2686767578125,105.5419158935547,96.71255296585932
2015-08-01,104.16575622558594,101.6376724243164,103.945198059082,101.6568984985352,105.4366912841797,96.03898561359323
2015-09-01,104.0759506225586,102.1494445800781,103.6330490112305,101.554931640625,105.4366912841797,95.96113134166289
2015-10-01,103.97805786132812,102.1494445800781,103.7370986938477,101.6568984985352,105.3314666748047,95.52459305342518
2015-11-01,103.88363647460938,102.8659210205078,103.945198059082,101.3510131835938,105.4366912841797,94.37190288279746
2015-12-01,103.6854476928711,103.6847534179688,103.6330490112305,101.2490463256836,105.5419158935547,93.98538744410754
2016-01-01,103.50460815429688,105.0153579711914,103.3208999633789,100.9431610107422,105.7523651123047,94.03986266586288
2016-02-01,103.49050903320312,106.2436065673828,103.2168502807617,100.4333419799805,105.7523651123047,94.1805888439791
2016-03-01,103.64929962158203,106.2436065673828,103.3208999633789,100.7392272949219,105.8575897216797,93.99246562002332
2016-04-01,103.56669616699219,106.550666809082,103.6330490112305,100.7392272949219,105.7523651123047,93.51229884259912
2016-05-01,103.55596923828125,106.0388946533203,103.5289993286133,100.5353088378906,105.8575897216797,94.4336377229416
2016-06-01,103.51321411132812,106.6530227661133,103.3208999633789,100.7392272949219,105.8575897216797,94.91092122303118
2016-07-01,103.53543853759766,109.7236480712891,103.2168502807617,100.4333419799805,105.9628219604492,95.0684395654397
2016-08-01,103.7691879272461,109.928352355957,103.2168502807617,100.6372680664063,105.9628219604492,94.69443981500291
2016-09-01,103.5055923461914,110.3377685546875,103.3208999633789,100.841194152832,105.9628219604492,94.4257532401963
2016-10-01,103.53739929199219,112.7942657470703,103.4249496459961,100.4333419799805,105.9628219604492,94.18724875067723
2016-11-01,103.36846160888672,111.9754333496094,103.7370986938477,100.0254974365234,106.1732788085938,93.99441527126626
2016-12-01,103.78807067871094,111.4636688232422,104.2573471069336,100.5353088378906,106.3837280273438,94.6432851562163
2017-01-01,104.03303527832031,112.0777893066406,104.6735382080078,101.147087097168,106.8046264648438,95.07430115518737
2017-02-01,104.5411376953125,111.2589569091797,104.6735382080078,101.2490463256836,106.9098587036133,95.4991170877948
2017-03-01,104.59889221191406,111.8730850219727,104.777587890625,101.554931640625,107.0150833129883,95.40235260432367
2017-04-01,104.77523040771484,111.1566009521484,104.9856872558594,101.6568984985352,107.1203079223633,94.91498332523811
2017-05-01,104.72545623779297,111.0542526245117,104.8816375732422,101.554931640625,107.1203079223633,95.94457592650866
2017-06-01,104.9073486328125,111.8730850219727,104.8816375732422,101.4529724121094,107.0150833129883,96.42949596259969
2017-07-01,105.03278350830078,111.5660171508789,103.6330490112305,101.3510131835938,106.9098587036133,96.87473991718306
2017-08-01,105.5330581665039,112.5895614624023,103.7370986938477,101.3510131835938,106.9098587036133,96.96710637056297
2017-09-01,105.41649627685547,111.5660171508789,104.2573471069336,101.3510131835938,107.0150833129883,97.25852583740219
2017-10-01,105.6527099609375,111.7707290649414,104.5694885253906,101.3510131835938,107.1203079223633,97.38961520820027
2017-11-01,105.99219512939453,112.3848495483398,105.0897369384766,101.3510131835938,107.2255401611328,96.62625889886172
2017-12-01,106.09827423095703,112.1801452636719,105.2978363037109,101.3510131835938,107.3307647705078,96.44150757418441
2018-01-01,106.43705749511719,112.1801452636719,105.1937866210938,102.2686767578125,107.8568954467773,96.69056427482555
2018-02-01,106.7716064453125,112.1801452636719,105.0897369384766,102.2686767578125,107.8568954467773,96.64510649284836
2018-03-01,107.5716323852539,112.1801452636719,105.0897369384766,102.3706359863281,108.1725769042969,96.16557142515825
2018-04-01,107.97846984863281,111.7707290649414,105.2978363037109,102.4726028442383,108.1725769042969,95.57938820851479
2018-05-01,108.5542984008789,112.8966217041016,105.6099853515625,102.2686767578125,108.2778015136719,96.61618795799423
2018-06-01,108.77778625488281,113.2036895751953,105.7140350341797,102.5745620727539,108.5934753417969,97.00807293837528
2018-07-01,110.00548553466797,113.6131057739258,105.5059356689453,102.4726028442383,108.8039245605469,97.06848939701743
2018-08-01,110.0966796875,114.4319381713867,105.5059356689453,102.4726028442383,108.9091567993164,96.77317215782185
2018-09-01,110.4005355834961,114.0225219726563,105.1937866210938,102.1667098999023,108.9091567993164,96.57771615654038
2018-10-01,110.70040893554688,111.4636688232422,105.2978363037109,102.0647430419922,109.1196136474609,96.31832944091008
2018-11-01,110.99402618408203,111.6683731079102,105.2978363037109,102.0647430419922,109.2248382568359,95.37011753317653
2018-12-01,111.1622314453125,112.7942657470703,105.2978363037109,102.1667098999023,109.3300628662109,94.99488496057165
2019-01-01,111.38605499267578,112.0777893066406,105.5059356689453,102.7784881591797,109.7509613037109,94.95013411787869
2019-02-01,111.56114196777344,111.3613128662109,105.2978363037109,102.6765289306641,109.8561935424805,94.71220436299139
2019-03-01,111.92424011230469,111.0542526245117,105.5059356689453,102.8804473876953,109.9614181518555,94.4345911395054
2019-04-01,111.38450622558594,112.0777893066406,105.7140350341797,103.1863403320313,110.171875,93.85895922076153
2019-05-01,111.61335754394531,112.2825012207031,105.7140350341797,102.7784881591797,110.0666427612305,94.49063182291835
2019-06-01,110.55021667480469,113.8178176879883,105.5059356689453,102.4726028442383,110.0666427612305,94.87389533373101
2019-07-01,110.79561614990234,114.8413543701172,105.2978363037109,102.4726028442383,109.9614181518555,95.12711960907708
2019-08-01,110.6561050415039,116.1719589233398,105.1937866210938,102.5745620727539,110.0666427612305,94.64416237034976
2019-09-01,111.05025482177734,114.8413543701172,105.1937866210938,102.7784881591797,110.0666427612305,94.64616183340956
2019-10-01,111.0322036743164,113.6131057739258,105.0897369384766,102.6765289306641,110.487548828125,94.19932619321006
2019-11-01,111.0354232788086,112.8966217041016,104.9856872558594,102.6765289306641,110.487548828125,92.98586459484711
2019-12-01,111.28662872314453,112.0777893066406,104.8816375732422,102.6765289306641,110.38232421875,92.71500772151794
2020-01-01,111.52886962890625,112.4872055053711,105.4018859863281,102.7784881591797,110.697998046875,92.67133089904961
2020-02-01,111.57572937011719,113.3060455322266,105.5059356689453,102.9824142456055,110.8032302856445,92.53382366264259
2020-03-01,111.42152404785156,115.2507705688477,104.9856872558594,102.7784881591797,110.5927734375,91.88485717873874
2020-04-01,111.46571350097656,114.7390060424805,104.8816375732422,102.0647430419922,110.697998046875,90.2923187703726
2020-05-01,111.41980743408203,115.6601867675781,104.8816375732422,102.1667098999023,110.8032302856445,91.08896907729329
2020-06-01,111.3924560546875,116.2743148803711,104.9856872558594,102.1667098999023,110.5927734375,91.7430567877179
2020-07-01,111.8028335571289,116.5813751220703,105.0897369384766,102.4726028442383,110.5927734375,92.27330602080477
2020-08-01,112.15760803222656,115.8648986816406,105.4018859863281,102.8804473876953,110.5927734375,92.37270247346136
2020-09-01,112.47821807861328,116.4790191650391,105.1937866210938,102.9824142456055,110.697998046875,92.28000778757432
2020-10-01,112.81269073486328,116.2743148803711,105.2978363037109,103.0843734741211,110.697998046875,92.03274169076623
2020-11-01,113.15876007080078,,105.1937866210938,103.0843734741211,110.9084548950195,91.12614730295017
2020-12-01,113.53819274902344,,105.4018859863281,103.1863403320313,110.9084548950195,91.60242762885972
2021-01-01,113.34732818603516,,105.9221343994141,103.5941925048828,111.4345855712891,92.02263158275625
2021-02-01,113.84111022949219,,106.5464248657227,104.0020446777344,111.6450347900391,92.25622219165467
2021-03-01,115.68504333496094,,106.9626235961914,104.5118560791016,111.7502670288086,92.80370575052613
2021-04-01,117.27081298828125,,107.7950210571289,104.6138153076172,111.9607162475586,92.91079601471341
2021-05-01,118.79066467285156,,108.419319152832,104.8177490234375,112.1711730957031,95.18797268577148
2021-06-01,120.75299072265625,,109.3557586669922,105.5314788818359,112.3816223144531,96.69718185425468
2021-07-01,121.89431762695312,,110.084098815918,105.8373718261719,113.2234344482422,97.71743107603226
2021-08-01,122.70712280273438,,110.6043472290039,106.653076171875,113.9600143432617,97.82269191939558
2021-09-01,124.31855773925781,,110.9164962768555,106.5511093139648,114.3809204101563,98.12733048103397
2021-10-01,126.0925521850586,,111.8529357910156,107.366813659668,115.0122756958008,98.65909909250139
2021-11-01,127.76435089111328,,112.8934326171875,107.5707397460938,115.3279571533203,98.14286064527734
2021-12-01,128.51126098632812,,113.3096313476563,108.1825103759766,115.7488632202148,98.10619999050876
2022-01-01,131.62850952148438,,115.3906173706055,111.0374755859375,117.853385925293,98.28017053038367
2022-02-01,133.34217834472656,,116.4311065673828,112.0570983886719,118.905647277832,98.7141577450705
2022-03-01,136.15377807617188,,117.4715957641602,112.3629913330078,119.8526840209961,99.02155403581138
2022-04-01,137.5316162109375,,118.4080429077148,113.2806549072266,121.2206268310547,98.85708695965508
